data;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;descricao;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2020-07-14;06:25:00;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;RUA HENRIQUE DIAS;EM FRENTE AO ANTIGO RESTAURANTE SPETTUS;DERBY;68;CIDADE;ABALROAMENTO TRANSVERSAL;AMBULANCIA E 2 MOTOS C/V;1;2;;;;;;;;2;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;60 km/h;Única;Faixa;;
2020-07-14;11:42:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA NICOLAU PEREIRA;129;;PRÓXIMO AO PONTILHÃO DO METRÔ;AFOGADOS;;CIDADE;COLISÃO TRASEIRA;COLISÃO SEM VÍTIMAS- ENTRE 2 AUTOS.;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2020-07-14;17:48:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA PADRE LANDIM;;RUA DOM MANOEL DA COSTA;E/F A ESCOLA MUNICIPAL CRISTO REI;MADALENA;252;CIDADE;COLISÃO COM CICLISTA;COLISAO ENTRE AUTO E CICLISTA VT 14 NO LOCAL;1;;;1;;;;;;1;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa seccionada;;
2020-07-14;18:36:00;COM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;;ENF. AO HAPIVIDA PROX AO BANCO DO BRASIL;DERBY;;SUBURBIO;ABALROAMENTO LONGITUDINAL;MOTO X AUTO OBS: BATEDORES 03 X 40 NO LOCAL. UMA DAS PARTES SE EVADIU DO LOCAL.;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Não há placas;;Única;Faixa seccionada;;
2020-07-14;20:20:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA JOAO CARDOSO AIRES;647;RUA ALMIRANTE BATISTA LEAO;E/F AO HAPVIDA;BOA VIAGEM;;SUBURBIO;COLISÃO FRONTAL;ENTRE MOTO E AUTO. C/V;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Incompleta;Seca;Mal iluminada;Não existe;Placas Pare;;Única;;;
2020-07-14;22:46:00;COM VÍTIMA;FINALIZADA;MANGUEIRA;RUA SAO MIGUEL;1347;;ENF. A DROGARIA BONGI PROX AO RESTAURANTE BODE DO NO;MANGUEIRA;;CIDADE;ABALROAMENTO TRANSVERSAL;AUTO E MOTO;1;1;;;;;;;;2;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;Faixa seccionada;
2020-07-15;07:30:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;3650;;;BOA VIAGEM;;;COLISÃO;03 AUTOS PASSSEIO;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60KM;Única;Faixa seccionada;;
2020-07-15;09:21:00;SEM VÍTIMA;FINALIZADA;DOIS IRMÃOS;RUA DOIS IRMAOS;;RUA BLANDINA PHILLIPINI FERREIRA;SOB O PONTILHÃO DA BR 101 - KM 64;DOIS IRMÃOS;;;COLISÃO;MB L 1620 X FIAT ARGO;1;;;;;;1;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;N/I;Dupla;Faixa contínua;;
2020-07-15;10:58:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;EM FRENTE AO BANCO ITAU;IMBIRIBEIRA;;AEROPORTO;COLISÃO;SEM VITIMAS -CTTU NO LOCAL VT29 -SUB INSP LUCIANO /MARCOS/GCM JORDÃO /CLAUDIA;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60KM;Dupla;Canteiro central;;
2020-07-15;14:23:00;COM VÍTIMA;FINALIZADA;PAISSANDU;AV GOVERNADOR AGAMENON MAGALHAES;4581;RUA PAISSANDU;EM FRENTE AO BANCO SAFRA;PAISSANDU;;CIDADE;COLISÃO TRASEIRA;COLISÃO COM VÍTIMA;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Única;Faixa seccionada;;
2020-07-15;16:03:00;SEM VÍTIMA;CANCELADA;PAISSANDU;PTE PAISSANDU;;;APÓS A SEDE DO SPORT CLUB DO RECIFE;PAISSANDU;;;COLISÃO;COLISÃO S/VITIMAS ENTRE UM AUTO E UMA MOTO (VEÍCULO OFICIAL);1;1;;;;;;;;0;;;;;;;;;;;;;;
2020-07-15;20:14:00;COM VÍTIMA;CANCELADA;BONGI;RUA ISAAC MARKMAN;;;E/F A CELPE DO BONGI;BONGI;;;COLISÃO;COLISAO ENTRE UM AUTO E MOTO;1;;1;;;;;;;1;;;;;;;;;;;;;;
2020-07-16;05:31:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;RUA PAMPULHA;EM FRENTE A LOJA LASER;IMBIRIBEIRA;;;COLISÃO;;1;;;;;1;;;;0;;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Não há placas;60KM;Dupla;Canteiro central;;
2020-07-16;08:04:00;COM VÍTIMA;FINALIZADA;VÁRZEA;RUA MARIO CAMPELO;302;;EM FRENTE A MINHA DOCE VIDA BOLO E CIA;VÁRZEA;;;TOMBAMENTO;QUEDA DE MOTOCICLISTA;;1;;;;;;;;1;;Longo da via;Chuvoso;Não existe;Não existente;Molhada;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2020-07-16;13:15:00;COM VÍTIMA;CANCELADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;EM FRENTE AO POSTO DISLUB;SANTO AMARO;;OLINDA;COLISÃO;COM VÍTIMA. O GCM CARLOS LIMA SE DEPAROU COM A COLISÃO;1;1;;;;;;;;1;;;;;;;;;;;;;;
2020-07-16;19:34:00;COM VÍTIMA;FINALIZADA;PINA;AV ENGENHEIRO DOMINGOS FERREIRA;703;;LADO OPOSTO AO CLINICAL CENTER. IBIS HOTEL.;PINA;;SUBURBIO;CAPOTAMENTO;VEICULO VW/GOL CAPOTOU E EM SEGUIDA CHOCOU-SE CONTRA UMA GM/SPIN;2;;;;;;;;;3;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Não há placas;50 km/h;Única;Canteiro central;;
2020-07-17;04:59:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;;;LADO OPSTO AO EDFº GRAND MERCURY;BOA VIAGEM;;CIDADE;CHOQUE OBJETO FIXO;CHOQUE NO POSTE ILUMUNIAÇÃO;1;;;;;;;;;0;;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;Outras;60KM;Única;Faixa contínua;Faixa seccionada;
2020-07-17;06:05:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;RUA JOAQUIM BANDEIRA;EM FRENTE A RENAULT;IMBIRIBEIRA;534;CIDADE;COLISÃO COM CICLISTA;COM UMA VITIMA-SAMU JÁ ACIONADO-CTTU NO LOCAL VT 07-SUB INSP MARCILIO;;;;1;;1;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;Dupla;Canteiro central;;
2020-07-17;09:11:00;COM VÍTIMA;FINALIZADA;JOANA BEZERRA;VDO PAPA JOAO PAULO II;;;SOBRE O VIADUTO CAPITÃO TEMUDO. ALÇA DE ENTRADA DO SHOPPING RIO MAR.;JOANA BEZERRA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COM UMA VITIMA AGUARDANDO SAMU/AUTO PASSEIO SE EVADIU;1;1;;;;;;;;1;;Viaduto;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;;Única;Faixa seccionada;;
2020-07-17;13:21:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;945;;SEMÁFORO 396;IMBIRIBEIRA;396;CIDADE;COLISÃO TRASEIRA;COLISÃO S/VITIMAS ENTRE UM AUTO (VEICULO OFICIAL) E UM CAMINHÃO;2;;;;;;1;;;0;;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;R-6a;;Dupla;Canteiro central;;
2020-07-17;15:43:00;SEM VÍTIMA;CANCELADA;ARRUDA;RUA VELHA;739;;E/F AO DNOCS;ARRUDA;;;COLISÃO;COLISÃO S/VITIMAS ENTRE UM AUTO E UMA MOTO (V.T 23 NO QTH);1;1;;;;;;;;0;;;;;;;;;;;;;;
2020-07-18;01:41:00;COM VÍTIMA;FINALIZADA;MADALENA;AV VISCONDE DE ALBUQUERQUE;;RUA JOSE OSORIO;FÁMACIA EXTRAFARMA;MADALENA;50;SUBURBIO;COLISÃO FRONTAL;ACIDENTE ENTRE DOIS AUTOS UM DOS VEÍCULOS SEM CONDIÇÕES DE SAIR DO LOCAL OBSTRUIDO A VIA.;2;;;;;;;;;1;;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;;Não há placas;;Única;Faixa seccionada;;
2020-07-18;08:14:00;COM VÍTIMA;FINALIZADA;VÁRZEA;AV CAXANGA;5335;;LADO OPOSTO AO CAXANGÁ GOLF E COUNTRY CLUB.;VÁRZEA;;CIDADE;COLISÃO COM CICLISTA;MOTO E CICLISTA;;1;;1;;;;;;1;;Longo da via;Chuvoso;Não existe;Não existente;Molhada;Perfeito estado;Não existe;Não há placas;;Única;Canteiro central;;
2020-07-18;10:58:00;COM VÍTIMA;FINALIZADA;ARRUDA;AV BEBERIBE;848;RUA PROFESSORA ANTONIA RIBEIRO CAMPOS;DE ESQUINA COM A LOJA LOJÃO DO PETROLEO;ARRUDA;;;ABALROAMENTO LONGITUDINAL;COLISÃO COM 1 VITIMA;1;1;;;;;;;;1;;Esquina;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa contínua;Faixa seccionada;
2020-07-18;11:14:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;RUA DA HARMONIA;210;;EM FRENTE EM FRENTE AO BAR DO CANARIO;CASA AMARELA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;AUTO E MOTO C/V;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Placas Pare;;Dupla;Faixa;;
2020-07-18;12:21:00;COM VÍTIMA;CANCELADA;MADALENA;AV CAXANGA;;;E/F AO BANCO SANTANDER S/T CID;MADALENA;;;ATROPELAMENTO;MOTO ATROPELOU DOIS PEDESTRE;;1;;;2;;;;;1;;;;;;;;;;;;;;
2020-07-18;13:24:00;SEM VÍTIMA;FINALIZADA;AREIAS;AV CAPITAO GREGORIO DE CALDAS;;RUA CAPITAO GREGORIO DE ALBUQUERQUE;LADO OPOSTO AO Nº 215;AREIAS;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VÍTIMAS- ENTRE 2 AUTOS.;2;;;;;;;;;0;;;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2020-07-18;15:13:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE;5010;;EM FRENTE À HONDA MOTO PARTS;CASA AMARELA;;CIDADE;COLISÃO COM CICLISTA;VEÍCULO QUE COLIDIU COM CICLISTA EVADIU-SE.;1;;;1;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Canteiro central;;
2020-07-18;15:27:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;2567;;EM FRENTE A FERREIRA COSTA.;IMBIRIBEIRA;386;CIDADE;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE AUTO E MOTO COM UMA VITIMA;1;1;;;;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Única;Faixa seccionada;;
2020-07-18;20:11:00;SEM VÍTIMA;FINALIZADA;ESPINHEIRO;RUA DO ESPINHEIRO;;RUA SANTO ELIAS;POSTO IPIRANGA;ESPINHEIRO;;;ABALROAMENTO TRANSVERSAL;MOTO X PALIO OBS: VT DA CTTU 07 ESTA NO LOCAL;1;1;;;;;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Mal iluminada;Faixa de pedestre;R-6a;30 km/h;Única;;;
2020-07-18;20:21:00;COM VÍTIMA;FINALIZADA;ALTO JOSÉ BONIFÁCIO;RUA ALTO JOSE BONIFACIO;1146;;PROX DA LINHA DO TIRO NA LADEIRA DA VACA;ALTO JOSÉ BONIFÁCIO;;SUBURBIO;ABALROAMENTO LONGITUDINAL;ONIX X MOTO;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Ilegível;Seca;Mal iluminada;Não existe;Não há placas;;Dupla;Faixa seccionada;;
2020-07-18;21:40:00;COM VÍTIMA;FINALIZADA;TORRE;RUA JOSE BONIFACIO;;RUA CONDE DE IRAJA;ENF. A PADARIA NOVA ARMADA;TORRE;191;;COLISÃO TRASEIRA;2 AUTOS E UMA MOTO;2;1;;;;;;;;1;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;40 km/h;Única;;;
2020-07-18;23:17:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA ARQUITETO LUIZ NUNES;1900;;POR TRAS DO AÇAI DA IMBIRIBEIRA. FARMÁCIA DROGASIL.;IMBIRIBEIRA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;FIAT UNO X MOTO OBS : VEICULO CAPOTADO NO MEIO DA VIA SUSPEITA DE EMBRIAGUEZ;1;1;;;;;;;;2;;Longo da via;Bom;Não existe;Incompleta;Seca;Mal iluminada;Não existe;Outras;;Dupla;Faixa contínua;;
2020-07-19;11:08:00;COM VÍTIMA;FINALIZADA;MANGUEIRA;RUA VINTE E UM DE ABRIL;1884;;PROX AO CLUBE ESMERALDA E ASSEMBLEIA DE DEUS.;MANGUEIRA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISAO ENTRE AUTO E MOTO;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2020-07-19;11:50:00;COM VÍTIMA;FINALIZADA;ÁGUA FRIA;RUA DR EUDES COSTA;;RUA BELO JARDIM;PROX AO MERCADO DE AGUA FRIA;ÁGUA FRIA;;;COLISÃO COM CICLISTA;COLISAO ENTRE AUTO E BICICLETA;1;;;1;;;;;;1;;;;;;;;;;;;;;
2020-07-19;12:52:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE;5600;;E/F AO CAPES;CASA AMARELA;676;CIDADE;ABALROAMENTO TRANSVERSAL;COLISÃO C/VITIMAS ENTRE UM AMBULANCIA E UMA MOTO;1;1;;;;;;;;2;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;;Única;Faixa contínua;;
2020-07-19;21:26:00;SEM VÍTIMA;CANCELADA;GUABIRABA;AV VEREADOR OTACILIO AZEVEDO;2239;;PROX AO RAROS HOTEL;GUABIRABA;;;COLISÃO;COLISAO SEM VITIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2020-07-20;09:06:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;2160;RUA PAMPULHA;EM FRENTE A CONCESSIONARIA RENAULT EUROVIA;IMBIRIBEIRA;534;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO COM VITIMA GM RANBALD  E MARCOS QTH;1;1;;;;;;;;1;;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Dupla;Canteiro central;;
2020-07-20;14:29:00;COM VÍTIMA;FINALIZADA;CASA AMARELA;AV NORTE;;;E/F A UPINHA 24 HORAS S/T CID;CASA AMARELA;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE AUTO E MOTO COM UMA VITIMA;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;60 km/h;Dupla;Canteiro central;;
2020-07-20;20:31:00;SEM VÍTIMA;FINALIZADA;PINA;AV ANTONIO DE GOES;194;;ENF A SECRETARIA DE ADMINISTRAÇAO;PINA;;;COLISÃO;DOIS VEIULOS DA LEI SECA;;;;;;;;2;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;N/I;Única;Faixa seccionada;;
2020-07-21;05:00:00;SEM VÍTIMA;FINALIZADA;CASA AMARELA;EST DO ARRAIAL;;;OPOSTO AO Nº 4826;CASA AMARELA;;SUBURBIO;CHOQUE OBJETO FIXO;"VEICULO SE CHOCOU E DESTRUIU UM POSTE DE ILUMINAÇÃO PÚBLICA. EM SEGUIDA- UM CAMINHÃO- DE IDENTIFICAÇÃO IGNORADA- ARRASTOU A FIAÇÃO DO POSTE ATINGIDO. CONDUTOR E PASSAGEIRO SE EVADIRAM DO LOCAL- ANTES DA CHEGADA DOS AGENTES.";1;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;;40 km/h;Única;;;
2020-07-21;08:04:00;COM VÍTIMA;FINALIZADA;VÁRZEA;RUA GENERAL POLIDORO;;AV PROFESSOR ARTUR DE SA;AO LADO HOSPITAL DAS CLINICAS;VÁRZEA;;CIDADE;COLISÃO COM CICLISTA;COM UMA VITIMA -SAMU NO LOCAL;;;;1;;1;;;;1;;Esquina;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Placas Pare;;Dupla;Faixa contínua;;
2020-07-21;09:13:00;COM VÍTIMA;CANCELADA;AREIAS;AV RECIFE;;;EM FRENTE AO PAM DE AREIAS;AREIAS;;;COLISÃO;;;;;;;;;;;3;;;;;;;;;;;;;;
2020-07-21;11:25:00;COM VÍTIMA;FINALIZADA;BONGI;AV GENERAL SAN MARTIN;1000;;E/F AOS CORREIOS;BONGI;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO C/VITIMA ENTRE UM AUTO E UMA MOTO;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60 km/h;Dupla;Faixa contínua;;
2020-07-21;11:48:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;RUA GERVASIO PIRES;;;POR TRAS DO SHOPPING BOA VISTA NA RUA DAS OTICAS;BOA VISTA;;;COLISÃO;COLISAO SEM VITIMA ENTRE AUTO E UM CAMINHAO - UM DELES SENDO VIATURA DA PM;1;;;;;;1;;;0;;Longo da via;Bom;Não existe;;Seca;Perfeito estado;Não existe;;;Única;Faixa seccionada;;
2020-07-21;15:42:00;SEM VÍTIMA;CANCELADA;ÁGUA FRIA;AV BEBERIBE;;;EM FRENTE AO MERCADO DE AGUA FRIA/ PROX A LOJA MILENIO;ÁGUA FRIA;405;;COLISÃO;COLISAO ENTRE 3 AUTOS S/V;3;;;;;;;;;0;;;;;;;;;;;;;;
2020-07-21;16:51:00;COM VÍTIMA;FINALIZADA;FUNDÃO;AV BEBERIBE;2572;;EM FRENTE A CASA DE BOLO E A LORD BABEARIA;FUNDÃO;;SUBURBIO;ATROPELAMENTO;MOTO E PEDESTRE;;1;;;1;;;;;2;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Faixa contínua;;
2020-07-21;17:04:00;COM VÍTIMA;CANCELADA;CAXANGÁ;AV CAXANGA;;;EM FRENTE A ACADEMIA TOPFIT;CAXANGÁ;;;ATROPELAMENTO;ATROPELAMENTO ONIBUS/PEDESTRE;;;;;1;1;;;;1;;;;;;;;;;;;;;
2020-07-21;17:51:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA COSMORAMA;262;;EM FRENTE A EPS LOGISTICA E NÚCLEO DA PM;BOA VIAGEM;;CIDADE;COLISÃO FRONTAL;MOTO E AUTO;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa seccionada;;
2020-07-21;21:23:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;VIADUTO TANCREDO NEVES;;;SENTIDO ESTAÇÃO TANCREDO NEVES.;IMBIRIBEIRA;;CIDADE;COLISÃO TRASEIRA;COLISÃO ENTRE DOIS AUTOS C/V;2;;;;;;;;;1;;Viaduto;Bom;Não existe;Perfeito estado;Seca;Mal iluminada;Não existe;Não há placas;;Única;;;
2020-07-22;08:46:00;COM VÍTIMA;FINALIZADA;LINHA DO TIRO;RUA URIEL DE HOLANDA;1414;RUA ELADIO CAMBOIM;PROX. A PADARIA PÃO DE OURO;LINHA DO TIRO;;SUBURBIO;COLISÃO COM CICLISTA;ONIBUS E CICLISTA VT-31 NO LOCAL SUB. DINIZ- BRUNO E KENNEDY;;;;1;;1;;;;1;;Cruzamento;Bom;Não existe;Não existente;Seca;Mal iluminada;Não existe;Não há placas;;Dupla;Não existe;;
2020-07-22;09:13:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;4745;;EM FRENTE AO MARTELINHO DE OURO E À IGREJA ASSEMBLEIA DE DEUS.;IMBIRIBEIRA;;CIDADE;ABALROAMENTO LONGITUDINAL;COLISÃO COM VITIMAS  SOCORRIDAS PELO SAMU;1;2;;;;;;;;2;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;60 km/h;Dupla;Faixa seccionada;Canteiro central;
2020-07-22;14:57:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DOS NAVEGANTES;785;RUA ERNESTO DE PAULA SANTOS;NA RUA DO ANTIGO HOTEL RECIFE PALAS- PROX HOTEL GRAN MERCURI;BOA VIAGEM;;SUBURBIO;ABALROAMENTO TRANSVERSAL;VEICULO COLIDIU COM A MOTO NO CRUZAMENTO;1;1;;;;;;;;2;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;;Única;Faixa seccionada;;
2020-07-23;07:57:00;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;RUA FLORIANO PEIXOTO;417A;RUA TOBIAS BARRETO;E/F A CASA DA CULTURA. EM FRENTE A PRAÇA VISCONDE DE MAUÁ.;SÃO JOSÉ;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO C/VITIMA ENTRE UM AUTO UMA MOTO (INS. ROMERO NO QTH);1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Faixa seccionada;;
2020-07-23;08:15:00;SEM VÍTIMA;FINALIZADA;DERBY;RUA JENER DE SOUZA;206;RUA AMAURI DE MEDEIROS;AO LADO DO MEMORIAL DE MEDICINA DA UPE;DERBY;;CIDADE;ABALROAMENTO TRANSVERSAL;COLISAO S/VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Agente;Placas Pare;;Única;Canteiro central;;
2020-07-23;08:27:00;COM VÍTIMA;FINALIZADA;BOA VISTA;AV GOVERNADOR CARLOS DE LIMA CAVALCANTI;141;;LADO OPOSTO AO LABORATORIO LUCILO MARANHÃO.;BOA VISTA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO C/ VITIMA ENTRE UM ONIBUS E UM AUTO ( BATEDOR URLEY E INS. LINDENBERG NO QTH);1;;;;;1;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2020-07-23;14:17:00;COM VÍTIMA;FINALIZADA;TORRÕES;RUA ZUMBI DOS PALMARES;145;;RUA DO MERCADO DO NALDO;TORRÕES;;SUBURBIO;COLISÃO COM CICLISTA;MOTO E BICICLETA;;1;;1;;;;;;1;;Longo da via;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;R-6c;30 km/h;Dupla;Não existe;;
2020-07-23;14:35:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;RUA VISCONDE DE JEQUITINHONHA;1874;;DEPOIS DO POSTO DE GASOLINA IPIRANGA;BOA VIAGEM;;;ACID. DE PERCURSO;MOTO CAIU DENTRO DE UM BURACO;;1;;;;;;;;0;;;;;;;;;;;;;;
2020-07-24;07:06:00;COM VÍTIMA;FINALIZADA;COELHOS;RUA FRANCISCO ALVES;107;RUA CAPITAO JOSE DA LUZ;EM FRENTE AO EMPRESARIAL RIO CAPIBARIBE;COELHOS;;;ABALROAMENTO LONGITUDINAL;AUTO E MOTO;1;1;;;;;;;;1;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Dupla;Faixa contínua;Faixa seccionada;
2020-07-24;08:02:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV CRUZ CABUGA;;;EM FRENTE AO CEMITÉRIO DOS INGLESES;SANTO AMARO;34;CIDADE;ATROPELAMENTO;MOTO E PEDESTRE;;1;;;1;;;;;1;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;Não há placas;60 km/h;Dupla;Faixa contínua;;
2020-07-24;10:20:00;SEM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;;EM FRENTE AO SEMÁFORO Nº 075;DERBY;75;;COLISÃO TRASEIRA;VT- DA POLICIA CIVIL OFICIAL E AUTO;1;;;;;;1;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Outras;60 km/h;Dupla;Canteiro central;;
2020-07-24;10:33:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA DR TAVARES CORREIA;120;RUA ALLAN KARDEC;;IMBIRIBEIRA;;SUBURBIO;CHOQUE OBJETO FIXO;CARRETA CHOCOU-SE CONTRA POSTE;;;;;;;1;;1;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de retenção;Placas Pare;30 km/h;Única;Faixa contínua;;
2020-07-24;11:12:00;SEM VÍTIMA;FINALIZADA;TORRÕES;RUA ONZE DE FEVEREIRO;680;;LADO OPOSTO SUPER PÃO;TORRÕES;;SUBURBIO;CHOQUE VEÍCULO PARADO;COLISÃO SEM VITIMAS;1;;;;;;1;;;0;;Cruzamento;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Não há placas;;Dupla;Não existe;;
